"Cluster","Name","Class","SubClass","Element","code_raw","coel_code","iri"
2,"Measure formula",1,2,2,"2.1.2.2","2.1.2.2","http://w3id.org/coel/model/coel/2.0#2.1.2.2"
2,"Mix formula",1,2,3,"2.1.2.3","2.1.2.3","http://w3id.org/coel/model/coel/2.0#2.1.2.3"
2,"Check temperature",1,2,4,"2.1.2.4","2.1.2.4","http://w3id.org/coel/model/coel/2.0#2.1.2.4"
2,"Warm up",1,2,5,"2.1.2.5","2.1.2.5","http://w3id.org/coel/model/coel/2.0#2.1.2.5"
2,"Cool down",1,2,6,"2.1.2.6","2.1.2.6","http://w3id.org/coel/model/coel/2.0#2.1.2.6"
2,"Check bottle for damage",1,2,7,"2.1.2.7","2.1.2.7","http://w3id.org/coel/model/coel/2.0#2.1.2.7"
2,"Wind baby",1,2,8,"2.1.2.8","2.1.2.8","http://w3id.org/coel/model/coel/2.0#2.1.2.8"
2,"Prevent posseting",1,2,9,"2.1.2.9","2.1.2.9","http://w3id.org/coel/model/coel/2.0#2.1.2.9"
2,"Spoon feeding children",1,3,0,"2.1.3.0","2.1.3","http://w3id.org/coel/model/coel/2.0#2.1.3"
2,"Put spoon in childs mouth",1,3,1,"2.1.3.1","2.1.3.1","http://w3id.org/coel/model/coel/2.0#2.1.3.1"
2,"Wipe round childs face",1,3,2,"2.1.3.2","2.1.3.2","http://w3id.org/coel/model/coel/2.0#2.1.3.2"
2,"Hold spoon with child",1,3,3,"2.1.3.3","2.1.3.3","http://w3id.org/coel/model/coel/2.0#2.1.3.3"
2,"Assisting children with feeding",1,4,0,"2.1.4.0","2.1.4","http://w3id.org/coel/model/coel/2.0#2.1.4"
2,"Place food in mouth",1,4,1,"2.1.4.1","2.1.4.1","http://w3id.org/coel/model/coel/2.0#2.1.4.1"
2,"Cut up food",1,4,2,"2.1.4.2","2.1.4.2","http://w3id.org/coel/model/coel/2.0#2.1.4.2"
2,"Squash / squish food",1,4,3,"2.1.4.3","2.1.4.3","http://w3id.org/coel/model/coel/2.0#2.1.4.3"
2,"Hold cutlery with child",1,4,4,"2.1.4.4","2.1.4.4","http://w3id.org/coel/model/coel/2.0#2.1.4.4"
2,"Hand food to child",1,4,5,"2.1.4.5","2.1.4.5","http://w3id.org/coel/model/coel/2.0#2.1.4.5"
2,"Assisting children with drinking",1,5,0,"2.1.5.0","2.1.5","http://w3id.org/coel/model/coel/2.0#2.1.5"
2,"Hold cup with child",1,5,1,"2.1.5.1","2.1.5.1","http://w3id.org/coel/model/coel/2.0#2.1.5.1"
2,"Screw lid on cup",1,5,2,"2.1.5.2","2.1.5.2","http://w3id.org/coel/model/coel/2.0#2.1.5.2"
2,"Give child a straw",1,5,3,"2.1.5.3","2.1.5.3","http://w3id.org/coel/model/coel/2.0#2.1.5.3"
2,"Dressing",2,0,0,"2.2.0.0","2.2","http://w3id.org/coel/model/coel/2.0#2.2"
2,"Helping to put on childrens clothes",2,1,0,"2.2.1.0","2.2.1","http://w3id.org/coel/model/coel/2.0#2.2.1"
2,"Pull over head",2,1,1,"2.2.1.1","2.2.1.1","http://w3id.org/coel/model/coel/2.0#2.2.1.1"
2,"Put arms in",2,1,2,"2.2.1.2","2.2.1.2","http://w3id.org/coel/model/coel/2.0#2.2.1.2"
2,"Pull down over body",2,1,3,"2.2.1.3","2.2.1.3","http://w3id.org/coel/model/coel/2.0#2.2.1.3"
2,"Put legs in",2,1,4,"2.2.1.4","2.2.1.4","http://w3id.org/coel/model/coel/2.0#2.2.1.4"
2,"Pull up",2,1,5,"2.2.1.5","2.2.1.5","http://w3id.org/coel/model/coel/2.0#2.2.1.5"
2,"Put feet in",2,1,6,"2.2.1.6","2.2.1.6","http://w3id.org/coel/model/coel/2.0#2.2.1.6"
2,"Put hands in",2,1,7,"2.2.1.7","2.2.1.7","http://w3id.org/coel/model/coel/2.0#2.2.1.7"
2,"Wrap around neck",2,1,8,"2.2.1.8","2.2.1.8","http://w3id.org/coel/model/coel/2.0#2.2.1.8"
2,"Pull over ears",2,1,9,"2.2.1.9","2.2.1.9","http://w3id.org/coel/model/coel/2.0#2.2.1.9"
2,"Helping to fasten childrens clothes",2,2,0,"2.2.2.0","2.2.2","http://w3id.org/coel/model/coel/2.0#2.2.2"
2,"Tie",2,2,1,"2.2.2.1","2.2.2.1","http://w3id.org/coel/model/coel/2.0#2.2.2.1"
2,"Button up",2,2,2,"2.2.2.2","2.2.2.2","http://w3id.org/coel/model/coel/2.0#2.2.2.2"
2,"Zip up",2,2,3,"2.2.2.3","2.2.2.3","http://w3id.org/coel/model/coel/2.0#2.2.2.3"
2,"Popper",2,2,4,"2.2.2.4","2.2.2.4","http://w3id.org/coel/model/coel/2.0#2.2.2.4"
2,"Velcro",2,2,5,"2.2.2.5","2.2.2.5","http://w3id.org/coel/model/coel/2.0#2.2.2.5"
2,"Hook and eye",2,2,6,"2.2.2.6","2.2.2.6","http://w3id.org/coel/model/coel/2.0#2.2.2.6"
2,"Fasten belt",2,2,7,"2.2.2.7","2.2.2.7","http://w3id.org/coel/model/coel/2.0#2.2.2.7"
2,"Attach braces",2,2,8,"2.2.2.8","2.2.2.8","http://w3id.org/coel/model/coel/2.0#2.2.2.8"
2,"Toggle",2,2,9,"2.2.2.9","2.2.2.9","http://w3id.org/coel/model/coel/2.0#2.2.2.9"
2,"Helping to take off childrens clothes",2,3,0,"2.2.3.0","2.2.3","http://w3id.org/coel/model/coel/2.0#2.2.3"
2,"Pull over head",2,3,1,"2.2.3.1","2.2.3.1","http://w3id.org/coel/model/coel/2.0#2.2.3.1"
2,"Take arms out",2,3,2,"2.2.3.2","2.2.3.2","http://w3id.org/coel/model/coel/2.0#2.2.3.2"
2,"Pull off body",2,3,3,"2.2.3.3","2.2.3.3","http://w3id.org/coel/model/coel/2.0#2.2.3.3"
2,"Take legs out",2,3,4,"2.2.3.4","2.2.3.4","http://w3id.org/coel/model/coel/2.0#2.2.3.4"
2,"Pull off",2,3,5,"2.2.3.5","2.2.3.5","http://w3id.org/coel/model/coel/2.0#2.2.3.5"
2,"Take feet out",2,3,6,"2.2.3.6","2.2.3.6","http://w3id.org/coel/model/coel/2.0#2.2.3.6"
2,"Take hands out",2,3,7,"2.2.3.7","2.2.3.7","http://w3id.org/coel/model/coel/2.0#2.2.3.7"
2,"Take off neck",2,3,8,"2.2.3.8","2.2.3.8","http://w3id.org/coel/model/coel/2.0#2.2.3.8"
2,"Pull off ears",2,3,9,"2.2.3.9","2.2.3.9","http://w3id.org/coel/model/coel/2.0#2.2.3.9"
2,"Changing nappy",2,4,0,"2.2.4.0","2.2.4","http://w3id.org/coel/model/coel/2.0#2.2.4"
2,"Smell soiled nappy",2,4,1,"2.2.4.1","2.2.4.1","http://w3id.org/coel/model/coel/2.0#2.2.4.1"
2,"Remove soiled nappy",2,4,2,"2.2.4.2","2.2.4.2","http://w3id.org/coel/model/coel/2.0#2.2.4.2"
2,"Wash soiled nappy",2,4,3,"2.2.4.3","2.2.4.3","http://w3id.org/coel/model/coel/2.0#2.2.4.3"
2,"Dispose of soiled nappy",2,4,4,"2.2.4.4","2.2.4.4","http://w3id.org/coel/model/coel/2.0#2.2.4.4"
2,"Put on clean nappy",2,4,5,"2.2.4.5","2.2.4.5","http://w3id.org/coel/model/coel/2.0#2.2.4.5"
2,"Cleaning",3,0,0,"2.3.0.0","2.3","http://w3id.org/coel/model/coel/2.0#2.3"
2,"Getting ready for childrens bath time",3,1,0,"2.3.1.0","2.3.1","http://w3id.org/coel/model/coel/2.0#2.3.1"
2,"Turn on taps for children",3,1,1,"2.3.1.1","2.3.1.1","http://w3id.org/coel/model/coel/2.0#2.3.1.1"
2,"Fill bath with water for children",3,1,2,"2.3.1.2","2.3.1.2","http://w3id.org/coel/model/coel/2.0#2.3.1.2"
2,"Test temperature of bath water",3,1,3,"2.3.1.3","2.3.1.3","http://w3id.org/coel/model/coel/2.0#2.3.1.3"
2,"Add bubble bath",3,1,4,"2.3.1.4","2.3.1.4","http://w3id.org/coel/model/coel/2.0#2.3.1.4"
2,"Add bath toys",3,1,5,"2.3.1.5","2.3.1.5","http://w3id.org/coel/model/coel/2.0#2.3.1.5"
2,"Empty bath for children",3,1,6,"2.3.1.6","2.3.1.6","http://w3id.org/coel/model/coel/2.0#2.3.1.6"
2,"Washing children",3,2,0,"2.3.2.0","2.3.2","http://w3id.org/coel/model/coel/2.0#2.3.2"
2,"Hands",3,2,1,"2.3.2.1","2.3.2.1","http://w3id.org/coel/model/coel/2.0#2.3.2.1"
2,"Hair",3,2,2,"2.3.2.2","2.3.2.2","http://w3id.org/coel/model/coel/2.0#2.3.2.2"
2,"Creases",3,2,3,"2.3.2.3","2.3.2.3","http://w3id.org/coel/model/coel/2.0#2.3.2.3"
2,"Genitals",3,2,4,"2.3.2.4","2.3.2.4","http://w3id.org/coel/model/coel/2.0#2.3.2.4"
2,"Underarms",3,2,5,"2.3.2.5","2.3.2.5","http://w3id.org/coel/model/coel/2.0#2.3.2.5"
2,"Neck",3,2,6,"2.3.2.6","2.3.2.6","http://w3id.org/coel/model/coel/2.0#2.3.2.6"
2,"Feet",3,2,7,"2.3.2.7","2.3.2.7","http://w3id.org/coel/model/coel/2.0#2.3.2.7"
2,"Body",3,2,8,"2.3.2.8","2.3.2.8","http://w3id.org/coel/model/coel/2.0#2.3.2.8"
2,"Face",3,2,9,"2.3.2.9","2.3.2.9","http://w3id.org/coel/model/coel/2.0#2.3.2.9"
2,"Wiping children",3,3,0,"2.3.3.0","2.3.3","http://w3id.org/coel/model/coel/2.0#2.3.3"
2,"Hands",3,3,1,"2.3.3.1","2.3.3.1","http://w3id.org/coel/model/coel/2.0#2.3.3.1"
2,"Hair",3,3,2,"2.3.3.2","2.3.3.2","http://w3id.org/coel/model/coel/2.0#2.3.3.2"
2,"Creases",3,3,3,"2.3.3.3","2.3.3.3","http://w3id.org/coel/model/coel/2.0#2.3.3.3"
2,"Genitals",3,3,4,"2.3.3.4","2.3.3.4","http://w3id.org/coel/model/coel/2.0#2.3.3.4"
2,"Underarms",3,3,5,"2.3.3.5","2.3.3.5","http://w3id.org/coel/model/coel/2.0#2.3.3.5"
2,"Neck",3,3,6,"2.3.3.6","2.3.3.6","http://w3id.org/coel/model/coel/2.0#2.3.3.6"
2,"Feet",3,3,7,"2.3.3.7","2.3.3.7","http://w3id.org/coel/model/coel/2.0#2.3.3.7"
2,"Body",3,3,8,"2.3.3.8","2.3.3.8","http://w3id.org/coel/model/coel/2.0#2.3.3.8"
2,"Face",3,3,9,"2.3.3.9","2.3.3.9","http://w3id.org/coel/model/coel/2.0#2.3.3.9"
2,"Drying children",3,4,0,"2.3.4.0","2.3.4","http://w3id.org/coel/model/coel/2.0#2.3.4"
2,"Hands",3,4,1,"2.3.4.1","2.3.4.1","http://w3id.org/coel/model/coel/2.0#2.3.4.1"
2,"Hair",3,4,2,"2.3.4.2","2.3.4.2","http://w3id.org/coel/model/coel/2.0#2.3.4.2"
2,"Creases",3,4,3,"2.3.4.3","2.3.4.3","http://w3id.org/coel/model/coel/2.0#2.3.4.3"
2,"Genitals",3,4,4,"2.3.4.4","2.3.4.4","http://w3id.org/coel/model/coel/2.0#2.3.4.4"
2,"Underarms",3,4,5,"2.3.4.5","2.3.4.5","http://w3id.org/coel/model/coel/2.0#2.3.4.5"
2,"Neck",3,4,6,"2.3.4.6","2.3.4.6","http://w3id.org/coel/model/coel/2.0#2.3.4.6"
2,"Feet",3,4,7,"2.3.4.7","2.3.4.7","http://w3id.org/coel/model/coel/2.0#2.3.4.7"
2,"Body",3,4,8,"2.3.4.8","2.3.4.8","http://w3id.org/coel/model/coel/2.0#2.3.4.8"
2,"Face",3,4,9,"2.3.4.9","2.3.4.9","http://w3id.org/coel/model/coel/2.0#2.3.4.9"
2,"Looking after childrens hair",3,5,0,"2.3.5.0","2.3.5","http://w3id.org/coel/model/coel/2.0#2.3.5"
2,"Brush hair",3,5,1,"2.3.5.1","2.3.5.1","http://w3id.org/coel/model/coel/2.0#2.3.5.1"
2,"Plaiting hair",3,5,2,"2.3.5.2","2.3.5.2","http://w3id.org/coel/model/coel/2.0#2.3.5.2"
2,"Ponytails",3,5,3,"2.3.5.3","2.3.5.3","http://w3id.org/coel/model/coel/2.0#2.3.5.3"
2,"Bun",3,5,4,"2.3.5.4","2.3.5.4","http://w3id.org/coel/model/coel/2.0#2.3.5.4"
2,"Pigtails",3,5,5,"2.3.5.5","2.3.5.5","http://w3id.org/coel/model/coel/2.0#2.3.5.5"
2,"Apply product",3,5,6,"2.3.5.6","2.3.5.6","http://w3id.org/coel/model/coel/2.0#2.3.5.6"
2,"Cut childs hair",3,5,7,"2.3.5.7","2.3.5.7","http://w3id.org/coel/model/coel/2.0#2.3.5.7"
2,"Keeping childrens teeth and mouth clean",3,6,0,"2.3.6.0","2.3.6","http://w3id.org/coel/model/coel/2.0#2.3.6"
2,"Finger brushing",3,6,1,"2.3.6.1","2.3.6.1","http://w3id.org/coel/model/coel/2.0#2.3.6.1"
2,"Plaque disclosing tablets",3,6,2,"2.3.6.2","2.3.6.2","http://w3id.org/coel/model/coel/2.0#2.3.6.2"
2,"Brushing their teeth",3,6,3,"2.3.6.3","2.3.6.3","http://w3id.org/coel/model/coel/2.0#2.3.6.3"
2,"Putting toothpaste on toothbrush",3,6,4,"2.3.6.4","2.3.6.4","http://w3id.org/coel/model/coel/2.0#2.3.6.4"
2,"Rinsing their mouth",3,6,5,"2.3.6.5","2.3.6.5","http://w3id.org/coel/model/coel/2.0#2.3.6.5"
2,"Using mouthwash",3,6,6,"2.3.6.6","2.3.6.6","http://w3id.org/coel/model/coel/2.0#2.3.6.6"
2,"Flossing their teeth",3,6,7,"2.3.6.7","2.3.6.7","http://w3id.org/coel/model/coel/2.0#2.3.6.7"
2,"Helping children cut their nails",3,7,0,"2.3.7.0","2.3.7","http://w3id.org/coel/model/coel/2.0#2.3.7"
2,"Cut childrens finger nails",3,7,1,"2.3.7.1","2.3.7.1","http://w3id.org/coel/model/coel/2.0#2.3.7.1"
2,"Cut childrens toenails",3,7,2,"2.3.7.2","2.3.7.2","http://w3id.org/coel/model/coel/2.0#2.3.7.2"
2,"Playing",4,0,0,"2.4.0.0","2.4","http://w3id.org/coel/model/coel/2.0#2.4"
2,"Teaching children to talk",4,1,0,"2.4.1.0","2.4.1","http://w3id.org/coel/model/coel/2.0#2.4.1"
2,"Imitate baby sounds",4,1,1,"2.4.1.1","2.4.1.1","http://w3id.org/coel/model/coel/2.0#2.4.1.1"
2,"Talk to baby",4,1,2,"2.4.1.2","2.4.1.2","http://w3id.org/coel/model/coel/2.0#2.4.1.2"
2,"Sing to baby",4,1,3,"2.4.1.3","2.4.1.3","http://w3id.org/coel/model/coel/2.0#2.4.1.3"
2,"Reading to children",4,2,0,"2.4.2.0","2.4.2","http://w3id.org/coel/model/coel/2.0#2.4.2"
2,"Open book for child",4,2,1,"2.4.2.1","2.4.2.1","http://w3id.org/coel/model/coel/2.0#2.4.2.1"
2,"Turn pages for child",4,2,2,"2.4.2.2","2.4.2.2","http://w3id.org/coel/model/coel/2.0#2.4.2.2"
2,"Point to pictures in book",4,2,3,"2.4.2.3","2.4.2.3","http://w3id.org/coel/model/coel/2.0#2.4.2.3"
2,"Read story to child",4,2,4,"2.4.2.4","2.4.2.4","http://w3id.org/coel/model/coel/2.0#2.4.2.4"
2,"Helping children with school work and activities",4,3,0,"2.4.3.0","2.4.3","http://w3id.org/coel/model/coel/2.0#2.4.3"
2,"Help with homework",4,3,1,"2.4.3.1","2.4.3.1","http://w3id.org/coel/model/coel/2.0#2.4.3.1"
2,"Help with project work",4,3,2,"2.4.3.2","2.4.3.2","http://w3id.org/coel/model/coel/2.0#2.4.3.2"
2,"Playing with children",4,4,0,"2.4.4.0","2.4.4","http://w3id.org/coel/model/coel/2.0#2.4.4"
2,"Play games with children",4,4,1,"2.4.4.1","2.4.4.1","http://w3id.org/coel/model/coel/2.0#2.4.4.1"
2,"Play with childrens toys",4,4,2,"2.4.4.2","2.4.4.2","http://w3id.org/coel/model/coel/2.0#2.4.4.2"
2,"Craft activities with children",4,4,3,"2.4.4.3","2.4.4.3","http://w3id.org/coel/model/coel/2.0#2.4.4.3"
2,"Disciplining children",4,5,0,"2.4.5.0","2.4.5","http://w3id.org/coel/model/coel/2.0#2.4.5"
2,"Leave child to cry",4,5,1,"2.4.5.1","2.4.5.1","http://w3id.org/coel/model/coel/2.0#2.4.5.1"
2,"Send child to naughty step",4,5,2,"2.4.5.2","2.4.5.2","http://w3id.org/coel/model/coel/2.0#2.4.5.2"
2,"Give child time out",4,5,3,"2.4.5.3","2.4.5.3","http://w3id.org/coel/model/coel/2.0#2.4.5.3"
2,"Tell off child",4,5,4,"2.4.5.4","2.4.5.4","http://w3id.org/coel/model/coel/2.0#2.4.5.4"
2,"Impose sanctions on child",4,5,5,"2.4.5.5","2.4.5.5","http://w3id.org/coel/model/coel/2.0#2.4.5.5"
2,"Helping children become mobile",4,6,0,"2.4.6.0","2.4.6","http://w3id.org/coel/model/coel/2.0#2.4.6"
2,"Help with cycling",4,6,1,"2.4.6.1","2.4.6.1","http://w3id.org/coel/model/coel/2.0#2.4.6.1"
2,"Help with scootering",4,6,2,"2.4.6.2","2.4.6.2","http://w3id.org/coel/model/coel/2.0#2.4.6.2"
2,"Help with roller skating",4,6,3,"2.4.6.3","2.4.6.3","http://w3id.org/coel/model/coel/2.0#2.4.6.3"
2,"Help with skateboarding",4,6,4,"2.4.6.4","2.4.6.4","http://w3id.org/coel/model/coel/2.0#2.4.6.4"
2,"Help with go karting",4,6,5,"2.4.6.5","2.4.6.5","http://w3id.org/coel/model/coel/2.0#2.4.6.5"
2,"Help with walk",4,6,6,"2.4.6.6","2.4.6.6","http://w3id.org/coel/model/coel/2.0#2.4.6.6"
2,"Travelling",5,0,0,"2.5.0.0","2.5","http://w3id.org/coel/model/coel/2.0#2.5"
2,"Planning a journey with children",5,1,0,"2.5.1.0","2.5.1","http://w3id.org/coel/model/coel/2.0#2.5.1"
2,"Check travel facilities for children",5,1,1,"2.5.1.1","2.5.1.1","http://w3id.org/coel/model/coel/2.0#2.5.1.1"
2,"Check travel facilities for children",5,1,2,"2.5.1.2","2.5.1.2","http://w3id.org/coel/model/coel/2.0#2.5.1.2"
2,"Get immunisations for children",5,1,3,"2.5.1.3","2.5.1.3","http://w3id.org/coel/model/coel/2.0#2.5.1.3"
2,"Locate childrens travel documents",5,1,4,"2.5.1.4","2.5.1.4","http://w3id.org/coel/model/coel/2.0#2.5.1.4"
2,"Prepare childrens equipment needed",5,1,5,"2.5.1.5","2.5.1.5","http://w3id.org/coel/model/coel/2.0#2.5.1.5"
2,"Loading children into vehicle",5,2,0,"2.5.2.0","2.5.2","http://w3id.org/coel/model/coel/2.0#2.5.2"
2,"Lift child in",5,2,1,"2.5.2.1","2.5.2.1","http://w3id.org/coel/model/coel/2.0#2.5.2.1"
2,"Check in with children",5,2,2,"2.5.2.2","2.5.2.2","http://w3id.org/coel/model/coel/2.0#2.5.2.2"
2,"Help children climb aboard vehicle",5,2,3,"2.5.2.3","2.5.2.3","http://w3id.org/coel/model/coel/2.0#2.5.2.3"
2,"Load child equipment in vehicle",5,2,4,"2.5.2.4","2.5.2.4","http://w3id.org/coel/model/coel/2.0#2.5.2.4"
2,"Securing children",5,3,0,"2.5.3.0","2.5.3","http://w3id.org/coel/model/coel/2.0#2.5.3"
2,"Fasten in",5,3,1,"2.5.3.1","2.5.3.1","http://w3id.org/coel/model/coel/2.0#2.5.3.1"
2,"Attach seats",5,3,2,"2.5.3.2","2.5.3.2","http://w3id.org/coel/model/coel/2.0#2.5.3.2"
2,"Attach car seat",5,3,3,"2.5.3.3","2.5.3.3","http://w3id.org/coel/model/coel/2.0#2.5.3.3"
2,"Adjust seatbelt",5,3,4,"2.5.3.4","2.5.3.4","http://w3id.org/coel/model/coel/2.0#2.5.3.4"
2,"Unfasten",5,3,5,"2.5.3.5","2.5.3.5","http://w3id.org/coel/model/coel/2.0#2.5.3.5"
2,"Detach car seat",5,3,6,"2.5.3.6","2.5.3.6","http://w3id.org/coel/model/coel/2.0#2.5.3.6"
2,"Apply brake",5,3,7,"2.5.3.7","2.5.3.7","http://w3id.org/coel/model/coel/2.0#2.5.3.7"
2,"Release brake",5,3,8,"2.5.3.8","2.5.3.8","http://w3id.org/coel/model/coel/2.0#2.5.3.8"
2,"Check child is secure",5,3,9,"2.5.3.9","2.5.3.9","http://w3id.org/coel/model/coel/2.0#2.5.3.9"
2,"Making children comfortable",5,4,0,"2.5.4.0","2.5.4","http://w3id.org/coel/model/coel/2.0#2.5.4"
2,"Attach sun shield for child",5,4,1,"2.5.4.1","2.5.4.1","http://w3id.org/coel/model/coel/2.0#2.5.4.1"
2,"Attach rain cover for child",5,4,2,"2.5.4.2","2.5.4.2","http://w3id.org/coel/model/coel/2.0#2.5.4.2"
2,"Add warmth cover for child",5,4,3,"2.5.4.3","2.5.4.3","http://w3id.org/coel/model/coel/2.0#2.5.4.3"
2,"Add cushion for child",5,4,4,"2.5.4.4","2.5.4.4","http://w3id.org/coel/model/coel/2.0#2.5.4.4"
2,"Remove sun shield for child",5,4,5,"2.5.4.5","2.5.4.5","http://w3id.org/coel/model/coel/2.0#2.5.4.5"
2,"Adjust head rest for child",5,4,6,"2.5.4.6","2.5.4.6","http://w3id.org/coel/model/coel/2.0#2.5.4.6"
2,"Open window to ease discomfort",5,4,7,"2.5.4.7","2.5.4.7","http://w3id.org/coel/model/coel/2.0#2.5.4.7"
2,"Remove rain cover",5,4,8,"2.5.4.8","2.5.4.8","http://w3id.org/coel/model/coel/2.0#2.5.4.8"
2,"Adjust seatbelt for child",5,4,9,"2.5.4.9","2.5.4.9","http://w3id.org/coel/model/coel/2.0#2.5.4.9"
2,"Occupying children while travelling",5,5,0,"2.5.5.0","2.5.5","http://w3id.org/coel/model/coel/2.0#2.5.5"
2,"Keeping children occupied",5,5,1,"2.5.5.1","2.5.5.1","http://w3id.org/coel/model/coel/2.0#2.5.5.1"
2,"Waiting with children",5,5,2,"2.5.5.2","2.5.5.2","http://w3id.org/coel/model/coel/2.0#2.5.5.2"
2,"Unloading children and equipment",5,6,0,"2.5.6.0","2.5.6","http://w3id.org/coel/model/coel/2.0#2.5.6"
2,"Open door for children",5,6,1,"2.5.6.1","2.5.6.1","http://w3id.org/coel/model/coel/2.0#2.5.6.1"
2,"Hold door securely for children",5,6,2,"2.5.6.2","2.5.6.2","http://w3id.org/coel/model/coel/2.0#2.5.6.2"
2,"Lift children out of car",5,6,3,"2.5.6.3","2.5.6.3","http://w3id.org/coel/model/coel/2.0#2.5.6.3"
2,"Shield children from traffic",5,6,4,"2.5.6.4","2.5.6.4","http://w3id.org/coel/model/coel/2.0#2.5.6.4"
2,"Bedtime",6,0,0,"2.6.0.0","2.6","http://w3id.org/coel/model/coel/2.0#2.6"
2,"Putting children to bed",6,1,0,"2.6.1.0","2.6.1","http://w3id.org/coel/model/coel/2.0#2.6.1"
2,"Kiss child goodnight",6,1,1,"2.6.1.1","2.6.1.1","http://w3id.org/coel/model/coel/2.0#2.6.1.1"
2,"Tuck childs covers in",6,1,2,"2.6.1.2","2.6.1.2","http://w3id.org/coel/model/coel/2.0#2.6.1.2"
2,"Rock child",6,1,3,"2.6.1.3","2.6.1.3","http://w3id.org/coel/model/coel/2.0#2.6.1.3"
2,"Waking children up",6,2,0,"2.6.2.0","2.6.2","http://w3id.org/coel/model/coel/2.0#2.6.2"
2,"Call childs name",6,2,1,"2.6.2.1","2.6.2.1","http://w3id.org/coel/model/coel/2.0#2.6.2.1"
2,"Gently shake child",6,2,2,"2.6.2.2","2.6.2.2","http://w3id.org/coel/model/coel/2.0#2.6.2.2"
2,"Ailments",7,0,0,"2.7.0.0","2.7","http://w3id.org/coel/model/coel/2.0#2.7"
2,"Child wound care",7,1,0,"2.7.1.0","2.7.1","http://w3id.org/coel/model/coel/2.0#2.7.1"
2,"Clean wound for child",7,1,1,"2.7.1.1","2.7.1.1","http://w3id.org/coel/model/coel/2.0#2.7.1.1"
2,"Apply dressing to child",7,1,2,"2.7.1.2","2.7.1.2","http://w3id.org/coel/model/coel/2.0#2.7.1.2"
2,"Apply bandage to child",7,1,3,"2.7.1.3","2.7.1.3","http://w3id.org/coel/model/coel/2.0#2.7.1.3"
2,"Change dressing for child",7,1,4,"2.7.1.4","2.7.1.4","http://w3id.org/coel/model/coel/2.0#2.7.1.4"
2,"Change bandage for child",7,1,5,"2.7.1.5","2.7.1.5","http://w3id.org/coel/model/coel/2.0#2.7.1.5"
2,"Giving children prescription medicine",7,2,0,"2.7.2.0","2.7.2","http://w3id.org/coel/model/coel/2.0#2.7.2"
2,"Measure dose for child",7,2,1,"2.7.2.1","2.7.2.1","http://w3id.org/coel/model/coel/2.0#2.7.2.1"
2,"Administer medicine to child",7,2,2,"2.7.2.2","2.7.2.2","http://w3id.org/coel/model/coel/2.0#2.7.2.2"
2,"Measure frequency of dose",7,2,3,"2.7.2.3","2.7.2.3","http://w3id.org/coel/model/coel/2.0#2.7.2.3"
2,"Give child a reward",7,2,4,"2.7.2.4","2.7.2.4","http://w3id.org/coel/model/coel/2.0#2.7.2.4"
2,"Giving children over the counter medicine",7,3,0,"2.7.3.0","2.7.3","http://w3id.org/coel/model/coel/2.0#2.7.3"
2,"Measure dose for child",7,3,1,"2.7.3.1","2.7.3.1","http://w3id.org/coel/model/coel/2.0#2.7.3.1"
2,"Administer medicine to child",7,3,2,"2.7.3.2","2.7.3.2","http://w3id.org/coel/model/coel/2.0#2.7.3.2"
2,"Measure frequency of dose",7,3,3,"2.7.3.3","2.7.3.3","http://w3id.org/coel/model/coel/2.0#2.7.3.3"
2,"Give child a reward",7,3,4,"2.7.3.4","2.7.3.4","http://w3id.org/coel/model/coel/2.0#2.7.3.4"
2,"Putting a plaster on a child",7,4,0,"2.7.4.0","2.7.4","http://w3id.org/coel/model/coel/2.0#2.7.4"
2,"Clean childs wound",7,4,1,"2.7.4.1","2.7.4.1","http://w3id.org/coel/model/coel/2.0#2.7.4.1"
2,"Apply plaster to child",7,4,2,"2.7.4.2","2.7.4.2","http://w3id.org/coel/model/coel/2.0#2.7.4.2"
2,"Remove plaster from child",7,4,3,"2.7.4.3","2.7.4.3","http://w3id.org/coel/model/coel/2.0#2.7.4.3"
2,"Checking symptoms",7,5,0,"2.7.5.0","2.7.5","http://w3id.org/coel/model/coel/2.0#2.7.5"
2,"Check temperature",7,5,1,"2.7.5.1","2.7.5.1","http://w3id.org/coel/model/coel/2.0#2.7.5.1"
2,"Check for rash",7,5,2,"2.7.5.2","2.7.5.2","http://w3id.org/coel/model/coel/2.0#2.7.5.2"
2,"Check for swelling",7,5,3,"2.7.5.3","2.7.5.3","http://w3id.org/coel/model/coel/2.0#2.7.5.3"
2,"Look for infection",7,5,4,"2.7.5.4","2.7.5.4","http://w3id.org/coel/model/coel/2.0#2.7.5.4"
3,"Adultcare",0,0,0,"3.0.0.0","3","http://w3id.org/coel/model/coel/2.0#3"
3,"Feeding",1,0,0,"3.1.0.0","3.1","http://w3id.org/coel/model/coel/2.0#3.1"
3,"Assist with feeding adults",1,1,0,"3.1.1.0","3.1.1","http://w3id.org/coel/model/coel/2.0#3.1.1"
3,"Cut up food for adult",1,1,1,"3.1.1.1","3.1.1.1","http://w3id.org/coel/model/coel/2.0#3.1.1.1"
3,"Hold cutlery with adult",1,1,2,"3.1.1.2","3.1.1.2","http://w3id.org/coel/model/coel/2.0#3.1.1.2"
3,"Help open food packaging",1,1,3,"3.1.1.3","3.1.1.3","http://w3id.org/coel/model/coel/2.0#3.1.1.3"
