"index","AtomID","start_utc","end_utc","duration_sec","label","exceeds_left","exceeds_right"
91068,"111853_1749724462_1_4032059#1749824781#14#SlowWalk",1749824781,1749824795,14,"SlowWalk",FALSE,FALSE
91069,"111853_1749724462_1_4032059#1749824795#12#Active",1749824795,1749824807,12,"Active",FALSE,FALSE
91070,"111853_1749724462_1_4032059#1749824807#52#Sedentary",1749824807,1749824859,52,"Sedentary",FALSE,FALSE
91071,"111853_1749724462_1_4032059#1749824859#180#Sedentary",1749824859,1749825039,180,"Sedentary",FALSE,FALSE
91072,"111853_1749724462_1_4032059#1749825039#13#Sedentary",1749825039,1749825052,13,"Sedentary",FALSE,FALSE
91073,"111853_1749724462_1_4032059#1749825052#16#Sedentary",1749825052,1749825068,16,"Sedentary",FALSE,FALSE
91074,"111853_1749724462_1_4032059#1749825068#130#Sedentary",1749825068,1749825198,130,"Sedentary",FALSE,FALSE
91075,"111853_1749724462_1_4032059#1749825198#14#Active",1749825198,1749825212,14,"Active",FALSE,FALSE
91076,"111853_1749724462_1_4032059#1749825212#65#Sedentary",1749825212,1749825277,65,"Sedentary",FALSE,FALSE
91077,"111853_1749724462_1_4032059#1749825277#39#Active",1749825277,1749825316,39,"Active",FALSE,FALSE
91078,"111853_1749724462_1_4032059#1749825316#9#Sedentary",1749825316,1749825325,9,"Sedentary",FALSE,FALSE
91079,"111853_1749724462_1_4032059#1749825325#67#Sedentary",1749825325,1749825392,67,"Sedentary",FALSE,FALSE
91080,"111853_1749724462_1_4032059#1749825392#27#Active",1749825392,1749825419,27,"Active",FALSE,FALSE
91081,"111853_1749724462_1_4032059#1749825419#18#Active",1749825419,1749825437,18,"Active",FALSE,FALSE
91082,"111853_1749724462_1_4032059#1749825437#192#Active",1749825437,1749825629,192,"Active",FALSE,FALSE
91083,"111853_1749724462_1_4032059#1749825629#40#Active",1749825629,1749825669,40,"Active",FALSE,FALSE
91084,"111853_1749724462_1_4032059#1749825669#148#Active",1749825669,1749825817,148,"Active",FALSE,FALSE
91085,"111853_1749724462_1_4032059#1749825817#6#Sedentary",1749825817,1749825823,6,"Sedentary",FALSE,FALSE
91086,"111853_1749724462_1_4032059#1749825823#12#Active",1749825823,1749825835,12,"Active",FALSE,FALSE
91087,"111853_1749724462_1_4032059#1749825835#28#Sedentary",1749825835,1749825863,28,"Sedentary",FALSE,FALSE
91088,"111853_1749724462_1_4032059#1749825863#48#Active",1749825863,1749825911,48,"Active",FALSE,FALSE
91089,"111853_1749724462_1_4032059#1749825911#38#Active",1749825911,1749825949,38,"Active",FALSE,FALSE
91090,"111853_1749724462_1_4032059#1749825949#20#Sedentary",1749825949,1749825969,20,"Sedentary",FALSE,FALSE
91091,"111853_1749724462_1_4032059#1749825969#22#Sedentary",1749825969,1749825991,22,"Sedentary",FALSE,FALSE
91092,"111853_1749724462_1_4032059#1749825991#314#Sedentary",1749825991,1749826305,314,"Sedentary",FALSE,FALSE
91093,"111853_1749724462_1_4032059#1749826305#14#Sedentary",1749826305,1749826319,14,"Sedentary",FALSE,FALSE
91094,"111853_1749724462_1_4032059#1749826319#44#Sedentary",1749826319,1749826363,44,"Sedentary",FALSE,FALSE
91095,"111853_1749724462_1_4032059#1749826363#19#Sedentary",1749826363,1749826382,19,"Sedentary",FALSE,FALSE
91096,"111853_1749724462_1_4032059#1749826382#100#Active",1749826382,1749826482,100,"Active",FALSE,FALSE
91097,"111853_1749724462_1_4032059#1749826482#14#Active",1749826482,1749826496,14,"Active",FALSE,FALSE
91098,"111853_1749724462_1_4032059#1749826496#18#Active",1749826496,1749826514,18,"Active",FALSE,FALSE
91099,"111853_1749724462_1_4032059#1749826514#30#Active",1749826514,1749826544,30,"Active",FALSE,FALSE
91100,"111853_1749724462_1_4032059#1749826544#14#Active",1749826544,1749826558,14,"Active",FALSE,FALSE
91101,"111853_1749724462_1_4032059#1749826558#153#Sedentary",1749826558,1749826711,153,"Sedentary",FALSE,FALSE
91102,"111853_1749724462_1_4032059#1749826711#55#Sedentary",1749826711,1749826766,55,"Sedentary",FALSE,FALSE
91103,"111853_1749724462_1_4032059#1749826766#15#Sedentary",1749826766,1749826781,15,"Sedentary",FALSE,FALSE
91104,"111853_1749724462_1_4032059#1749826781#29#Sedentary",1749826781,1749826810,29,"Sedentary",FALSE,FALSE
91105,"111853_1749724462_1_4032059#1749826810#30#Sedentary",1749826810,1749826840,30,"Sedentary",FALSE,FALSE
91106,"111853_1749724462_1_4032059#1749826840#33#Sedentary",1749826840,1749826873,33,"Sedentary",FALSE,FALSE
91107,"111853_1749724462_1_4032059#1749826873#124#Sedentary",1749826873,1749826997,124,"Sedentary",FALSE,FALSE
91108,"111853_1749724462_1_4032059#1749826997#8#Sedentary",1749826997,1749827005,8,"Sedentary",FALSE,FALSE
91109,"111853_1749724462_1_4032059#1749827005#17#Sedentary",1749827005,1749827022,17,"Sedentary",FALSE,FALSE
91110,"111853_1749724462_1_4032059#1749827022#22#Sedentary",1749827022,1749827044,22,"Sedentary",FALSE,FALSE
91111,"111853_1749724462_1_4032059#1749827044#32#Sedentary",1749827044,1749827076,32,"Sedentary",FALSE,FALSE
91112,"111853_1749724462_1_4032059#1749827076#69#Sedentary",1749827076,1749827145,69,"Sedentary",FALSE,FALSE
91113,"111853_1749724462_1_4032059#1749827145#13#Sedentary",1749827145,1749827158,13,"Sedentary",FALSE,FALSE
91114,"111853_1749724462_1_4032059#1749827158#71#Active",1749827158,1749827229,71,"Active",FALSE,FALSE
91115,"111853_1749724462_1_4032059#1749827229#41#Active",1749827229,1749827270,41,"Active",FALSE,FALSE
91116,"111853_1749724462_1_4032059#1749827270#34#Sedentary",1749827270,1749827304,34,"Sedentary",FALSE,FALSE
91117,"111853_1749724462_1_4032059#1749827304#13#Active",1749827304,1749827317,13,"Active",FALSE,FALSE
91118,"111853_1749724462_1_4032059#1749827317#300#Sedentary",1749827317,1749827617,300,"Sedentary",FALSE,FALSE
91119,"111853_1749724462_1_4032059#1749827617#74#Sedentary",1749827617,1749827691,74,"Sedentary",FALSE,FALSE
91120,"111853_1749724462_1_4032059#1749827691#91#Sedentary",1749827691,1749827782,91,"Sedentary",FALSE,FALSE
91121,"111853_1749724462_1_4032059#1749827782#23#Sedentary",1749827782,1749827805,23,"Sedentary",FALSE,FALSE
91122,"111853_1749724462_1_4032059#1749827805#85#Sedentary",1749827805,1749827890,85,"Sedentary",FALSE,FALSE
91123,"111853_1749724462_1_4032059#1749827890#47#Sedentary",1749827890,1749827937,47,"Sedentary",FALSE,FALSE
91124,"111853_1749724462_1_4032059#1749827937#19#Sedentary",1749827937,1749827956,19,"Sedentary",FALSE,FALSE
91125,"111853_1749724462_1_4032059#1749827956#109#Sedentary",1749827956,1749828065,109,"Sedentary",FALSE,FALSE
91126,"111853_1749724462_1_4032059#1749828065#104#Sedentary",1749828065,1749828169,104,"Sedentary",FALSE,FALSE
91127,"111853_1749724462_1_4032059#1749828169#18#Sedentary",1749828169,1749828187,18,"Sedentary",FALSE,FALSE
91128,"111853_1749724462_1_4032059#1749828187#46#Active",1749828187,1749828233,46,"Active",FALSE,FALSE
91129,"111853_1749724462_1_4032059#1749828233#39#Sedentary",1749828233,1749828272,39,"Sedentary",FALSE,FALSE
91130,"111853_1749724462_1_4032059#1749828272#44#Sedentary",1749828272,1749828316,44,"Sedentary",FALSE,FALSE
91131,"111853_1749724462_1_4032059#1749828316#72#Active",1749828316,1749828388,72,"Active",FALSE,FALSE
91132,"111853_1749724462_1_4032059#1749828388#142#Sedentary",1749828388,1749828530,142,"Sedentary",FALSE,FALSE
91133,"111853_1749724462_1_4032059#1749828530#30#Sedentary",1749828530,1749828560,30,"Sedentary",FALSE,FALSE
91134,"111853_1749724462_1_4032059#1749828560#29#Sedentary",1749828560,1749828589,29,"Sedentary",FALSE,FALSE
91135,"111853_1749724462_1_4032059#1749828589#13#Sedentary",1749828589,1749828602,13,"Sedentary",FALSE,FALSE
91136,"111853_1749724462_1_4032059#1749828602#29#Sedentary",1749828602,1749828631,29,"Sedentary",FALSE,FALSE
91137,"111853_1749724462_1_4032059#1749828631#39#Sedentary",1749828631,1749828670,39,"Sedentary",FALSE,FALSE
91138,"111853_1749724462_1_4032059#1749828670#33#Sedentary",1749828670,1749828703,33,"Sedentary",FALSE,FALSE
91139,"111853_1749724462_1_4032059#1749828703#53#Sedentary",1749828703,1749828756,53,"Sedentary",FALSE,FALSE
91140,"111853_1749724462_1_4032059#1749828756#7#Sedentary",1749828756,1749828763,7,"Sedentary",FALSE,FALSE
91141,"111853_1749724462_1_4032059#1749828763#72#Active",1749828763,1749828835,72,"Active",FALSE,FALSE
91142,"111853_1749724462_1_4032059#1749828835#85#SlowWalk",1749828835,1749828920,85,"SlowWalk",FALSE,FALSE
91143,"111853_1749724462_1_4032059#1749828920#62#SlowWalk",1749828920,1749828982,62,"SlowWalk",FALSE,FALSE
91144,"111853_1749724462_1_4032059#1749828982#30#SlowWalk",1749828982,1749829012,30,"SlowWalk",FALSE,FALSE
91145,"111853_1749724462_1_4032059#1749829012#8#Active",1749829012,1749829020,8,"Active",FALSE,FALSE
91146,"111853_1749724462_1_4032059#1749829020#26#Active",1749829020,1749829046,26,"Active",FALSE,FALSE
91147,"111853_1749724462_1_4032059#1749829046#29#Sedentary",1749829046,1749829075,29,"Sedentary",FALSE,FALSE
91148,"111853_1749724462_1_4032059#1749829075#14#Active",1749829075,1749829089,14,"Active",FALSE,FALSE
91149,"111853_1749724462_1_4032059#1749829089#146#Active",1749829089,1749829235,146,"Active",FALSE,FALSE
91150,"111853_1749724462_1_4032059#1749829235#47#Active",1749829235,1749829282,47,"Active",FALSE,FALSE
91151,"111853_1749724462_1_4032059#1749829282#38#SlowWalk",1749829282,1749829320,38,"SlowWalk",FALSE,FALSE
91152,"111853_1749724462_1_4032059#1749829320#22#Sedentary",1749829320,1749829342,22,"Sedentary",FALSE,FALSE
91153,"111853_1749724462_1_4032059#1749829342#90#SlowWalk",1749829342,1749829432,90,"SlowWalk",FALSE,FALSE
91154,"111853_1749724462_1_4032059#1749829432#256#Active",1749829432,1749829688,256,"Active",FALSE,FALSE
91155,"111853_1749724462_1_4032059#1749829688#46#Active",1749829688,1749829734,46,"Active",FALSE,FALSE
91156,"111853_1749724462_1_4032059#1749829734#21#Sedentary",1749829734,1749829755,21,"Sedentary",FALSE,FALSE
91157,"111853_1749724462_1_4032059#1749829755#27#Sedentary",1749829755,1749829782,27,"Sedentary",FALSE,FALSE
91158,"111853_1749724462_1_4032059#1749829782#28#Sedentary",1749829782,1749829810,28,"Sedentary",FALSE,FALSE
91159,"111853_1749724462_1_4032059#1749829810#7#Sedentary",1749829810,1749829817,7,"Sedentary",FALSE,FALSE
91160,"111853_1749724462_1_4032059#1749829817#54#Sedentary",1749829817,1749829871,54,"Sedentary",FALSE,FALSE
91161,"111853_1749724462_1_4032059#1749829871#36#Sedentary",1749829871,1749829907,36,"Sedentary",FALSE,FALSE
91162,"111853_1749724462_1_4032059#1749829907#29#Sedentary",1749829907,1749829936,29,"Sedentary",FALSE,FALSE
91163,"111853_1749724462_1_4032059#1749829936#59#Sedentary",1749829936,1749829995,59,"Sedentary",FALSE,FALSE
91164,"111853_1749724462_1_4032059#1749829995#18#Sedentary",1749829995,1749830013,18,"Sedentary",FALSE,FALSE
91165,"111853_1749724462_1_4032059#1749830013#22#Active",1749830013,1749830035,22,"Active",FALSE,FALSE
91166,"111853_1749724462_1_4032059#1749830035#12#Sedentary",1749830035,1749830047,12,"Sedentary",FALSE,FALSE
91167,"111853_1749724462_1_4032059#1749830047#19#Active",1749830047,1749830066,19,"Active",FALSE,FALSE
91168,"111853_1749724462_1_4032059#1749830066#26#Active",1749830066,1749830092,26,"Active",FALSE,FALSE
91169,"111853_1749724462_1_4032059#1749830092#44#SlowWalk",1749830092,1749830136,44,"SlowWalk",FALSE,FALSE
91170,"111853_1749724462_1_4032059#1749830136#11#Sedentary",1749830136,1749830147,11,"Sedentary",FALSE,FALSE
91171,"111853_1749724462_1_4032059#1749830147#25#Active",1749830147,1749830172,25,"Active",FALSE,FALSE
91172,"111853_1749724462_1_4032059#1749830172#8#Sedentary",1749830172,1749830180,8,"Sedentary",FALSE,FALSE
91173,"111853_1749724462_1_4032059#1749830180#15#Sedentary",1749830180,1749830195,15,"Sedentary",FALSE,FALSE
91174,"111853_1749724462_1_4032059#1749830195#29#Active",1749830195,1749830224,29,"Active",FALSE,FALSE
91175,"111853_1749724462_1_4032059#1749830224#30#Active",1749830224,1749830254,30,"Active",FALSE,FALSE
91176,"111853_1749724462_1_4032059#1749830254#78#Active",1749830254,1749830332,78,"Active",FALSE,FALSE
91177,"111853_1749724462_1_4032059#1749830332#69#Sedentary",1749830332,1749830401,69,"Sedentary",FALSE,FALSE
91178,"111853_1749724462_1_4032059#1749830401#19#Sedentary",1749830401,1749830420,19,"Sedentary",FALSE,FALSE
91179,"111853_1749724462_1_4032059#1749830420#82#Sedentary",1749830420,1749830502,82,"Sedentary",FALSE,FALSE
91180,"111853_1749724462_1_4032059#1749830502#20#Sedentary",1749830502,1749830522,20,"Sedentary",FALSE,FALSE
91181,"111853_1749724462_1_4032059#1749830522#51#Sedentary",1749830522,1749830573,51,"Sedentary",FALSE,FALSE
91182,"111853_1749724462_1_4032059#1749830573#14#Sedentary",1749830573,1749830587,14,"Sedentary",FALSE,FALSE
91183,"111853_1749724462_1_4032059#1749830587#17#Sedentary",1749830587,1749830604,17,"Sedentary",FALSE,FALSE
91184,"111853_1749724462_1_4032059#1749830604#45#Sedentary",1749830604,1749830649,45,"Sedentary",FALSE,FALSE
91185,"111853_1749724462_1_4032059#1749830649#67#Sedentary",1749830649,1749830716,67,"Sedentary",FALSE,FALSE
91186,"111853_1749724462_1_4032059#1749830716#21#Active",1749830716,1749830737,21,"Active",FALSE,FALSE
91187,"111853_1749724462_1_4032059#1749830737#320#Sedentary",1749830737,1749831057,320,"Sedentary",FALSE,FALSE
91188,"111853_1749724462_1_4032059#1749831057#116#Sedentary",1749831057,1749831173,116,"Sedentary",FALSE,FALSE
91189,"111853_1749724462_1_4032059#1749831173#52#Active",1749831173,1749831225,52,"Active",FALSE,FALSE
91190,"111853_1749724462_1_4032059#1749831225#23#Sedentary",1749831225,1749831248,23,"Sedentary",FALSE,FALSE
91191,"111853_1749724462_1_4032059#1749831248#30#Sedentary",1749831248,1749831278,30,"Sedentary",FALSE,FALSE
91192,"111853_1749724462_1_4032059#1749831278#55#Active",1749831278,1749831333,55,"Active",FALSE,FALSE
91193,"111853_1749724462_1_4032059#1749831333#83#Active",1749831333,1749831416,83,"Active",FALSE,FALSE
91194,"111853_1749724462_1_4032059#1749831416#21#Active",1749831416,1749831437,21,"Active",FALSE,FALSE
91195,"111853_1749724462_1_4032059#1749831437#71#Active",1749831437,1749831508,71,"Active",FALSE,FALSE
91196,"111853_1749724462_1_4032059#1749831508#14#Active",1749831508,1749831522,14,"Active",FALSE,FALSE
91197,"111853_1749724462_1_4032059#1749831522#88#Active",1749831522,1749831610,88,"Active",FALSE,FALSE
91198,"111853_1749724462_1_4032059#1749831610#19#Active",1749831610,1749831629,19,"Active",FALSE,FALSE
91199,"111853_1749724462_1_4032059#1749831629#62#Sedentary",1749831629,1749831691,62,"Sedentary",FALSE,FALSE
91200,"111853_1749724462_1_4032059#1749831691#12#Sedentary",1749831691,1749831703,12,"Sedentary",FALSE,FALSE
91201,"111853_1749724462_1_4032059#1749831703#15#Sedentary",1749831703,1749831718,15,"Sedentary",FALSE,FALSE
91202,"111853_1749724462_1_4032059#1749831718#13#Sedentary",1749831718,1749831731,13,"Sedentary",FALSE,FALSE
91203,"111853_1749724462_1_4032059#1749831731#65#Active",1749831731,1749831796,65,"Active",FALSE,FALSE
91204,"111853_1749724462_1_4032059#1749831796#47#SlowWalk",1749831796,1749831843,47,"SlowWalk",FALSE,FALSE
91205,"111853_1749724462_1_4032059#1749831843#153#SlowWalk",1749831843,1749831996,153,"SlowWalk",FALSE,FALSE
91206,"111853_1749724462_1_4032059#1749831996#39#SlowWalk",1749831996,1749832035,39,"SlowWalk",FALSE,FALSE
91207,"111853_1749724462_1_4032059#1749832035#154#Active",1749832035,1749832189,154,"Active",FALSE,FALSE
91208,"111853_1749724462_1_4032059#1749832189#19#SlowWalk",1749832189,1749832208,19,"SlowWalk",FALSE,FALSE
91209,"111853_1749724462_1_4032059#1749832208#84#SlowWalk",1749832208,1749832292,84,"SlowWalk",FALSE,FALSE
91210,"111853_1749724462_1_4032059#1749832292#9#Active",1749832292,1749832301,9,"Active",FALSE,FALSE
91211,"111853_1749724462_1_4032059#1749832301#105#Active",1749832301,1749832406,105,"Active",FALSE,FALSE
91212,"111853_1749724462_1_4032059#1749832406#34#Sedentary",1749832406,1749832440,34,"Sedentary",FALSE,FALSE
91213,"111853_1749724462_1_4032059#1749832440#52#Sedentary",1749832440,1749832492,52,"Sedentary",FALSE,FALSE
91214,"111853_1749724462_1_4032059#1749832492#26#Sedentary",1749832492,1749832518,26,"Sedentary",FALSE,FALSE
91215,"111853_1749724462_1_4032059#1749832518#43#Sedentary",1749832518,1749832561,43,"Sedentary",FALSE,FALSE
91216,"111853_1749724462_1_4032059#1749832561#108#Sedentary",1749832561,1749832669,108,"Sedentary",FALSE,FALSE
91217,"111853_1749724462_1_4032059#1749832669#37#Sedentary",1749832669,1749832706,37,"Sedentary",FALSE,FALSE
91218,"111853_1749724462_1_4032059#1749832706#17#Active",1749832706,1749832723,17,"Active",FALSE,FALSE
91219,"111853_1749724462_1_4032059#1749832723#39#Active",1749832723,1749832762,39,"Active",FALSE,FALSE
91220,"111853_1749724462_1_4032059#1749832762#47#Sedentary",1749832762,1749832809,47,"Sedentary",FALSE,FALSE
91221,"111853_1749724462_1_4032059#1749832809#12#SlowWalk",1749832809,1749832821,12,"SlowWalk",FALSE,FALSE
91222,"111853_1749724462_1_4032059#1749832821#3788#Sleep",1749832821,1749836609,3788,"Sleep",FALSE,FALSE
91223,"111853_1749724462_1_4032059#1749836609#2558#Sleep",1749836609,1749839167,2558,"Sleep",FALSE,FALSE
91224,"111853_1749724462_1_4032059#1749839167#1120#Sleep",1749839167,1749840287,1120,"Sleep",FALSE,FALSE
91225,"111853_1749724462_1_4032059#1749840287#31#Sedentary",1749840287,1749840318,31,"Sedentary",FALSE,FALSE
91226,"111853_1749724462_1_4032059#1749840318#432#Active",1749840318,1749840750,432,"Active",FALSE,FALSE
91227,"111853_1749724462_1_4032059#1749840750#61#SlowWalk",1749840750,1749840811,61,"SlowWalk",FALSE,FALSE
91228,"111853_1749724462_1_4032059#1749840811#69#Active",1749840811,1749840880,69,"Active",FALSE,FALSE
91229,"111853_1749724462_1_4032059#1749840880#114#Active",1749840880,1749840994,114,"Active",FALSE,FALSE
91230,"111853_1749724462_1_4032059#1749840994#29#Active",1749840994,1749841023,29,"Active",FALSE,FALSE
91231,"111853_1749724462_1_4032059#1749841023#70#Active",1749841023,1749841093,70,"Active",FALSE,FALSE
91232,"111853_1749724462_1_4032059#1749841093#67#Active",1749841093,1749841160,67,"Active",FALSE,FALSE
91233,"111853_1749724462_1_4032059#1749841160#7#Active",1749841160,1749841167,7,"Active",FALSE,FALSE
91234,"111853_1749724462_1_4032059#1749841167#176#Active",1749841167,1749841343,176,"Active",FALSE,FALSE
91235,"111853_1749724462_1_4032059#1749841343#21#Active",1749841343,1749841364,21,"Active",FALSE,FALSE
91236,"111853_1749724462_1_4032059#1749841364#89#Active",1749841364,1749841453,89,"Active",FALSE,FALSE
91237,"111853_1749724462_1_4032059#1749841453#19#Active",1749841453,1749841472,19,"Active",FALSE,FALSE
91238,"111853_1749724462_1_4032059#1749841472#29#Active",1749841472,1749841501,29,"Active",FALSE,FALSE
91239,"111853_1749724462_1_4032059#1749841501#41#Active",1749841501,1749841542,41,"Active",FALSE,FALSE
91240,"111853_1749724462_1_4032059#1749841542#82#Active",1749841542,1749841624,82,"Active",FALSE,FALSE
91241,"111853_1749724462_1_4032059#1749841624#165#Sedentary",1749841624,1749841789,165,"Sedentary",FALSE,FALSE
91242,"111853_1749724462_1_4032059#1749841789#29#Sedentary",1749841789,1749841818,29,"Sedentary",FALSE,FALSE
91243,"111853_1749724462_1_4032059#1749841818#42#Sedentary",1749841818,1749841860,42,"Sedentary",FALSE,FALSE
91244,"111853_1749724462_1_4032059#1749841860#56#Sedentary",1749841860,1749841916,56,"Sedentary",FALSE,FALSE
91245,"111853_1749724462_1_4032059#1749841916#29#Sedentary",1749841916,1749841945,29,"Sedentary",FALSE,FALSE
91246,"111853_1749724462_1_4032059#1749841945#173#Active",1749841945,1749842118,173,"Active",FALSE,FALSE
91247,"111853_1749724462_1_4032059#1749842118#11#Sedentary",1749842118,1749842129,11,"Sedentary",FALSE,FALSE
91248,"111853_1749724462_1_4032059#1749842129#15#Active",1749842129,1749842144,15,"Active",FALSE,FALSE
91249,"111853_1749724462_1_4032059#1749842144#27#Sedentary",1749842144,1749842171,27,"Sedentary",FALSE,FALSE
91250,"111853_1749724462_1_4032059#1749842171#31#Active",1749842171,1749842202,31,"Active",FALSE,FALSE
91251,"111853_1749724462_1_4032059#1749842202#183#FastWalk",1749842202,1749842385,183,"FastWalk",FALSE,FALSE
91252,"111853_1749724462_1_4032059#1749842385#72#FastWalk",1749842385,1749842457,72,"FastWalk",FALSE,FALSE
91253,"111853_1749724462_1_4032059#1749842457#125#Active",1749842457,1749842582,125,"Active",FALSE,FALSE
91254,"111853_1749724462_1_4032059#1749842582#9#Sedentary",1749842582,1749842591,9,"Sedentary",FALSE,FALSE
91255,"111853_1749724462_1_4032059#1749842591#20#Sedentary",1749842591,1749842611,20,"Sedentary",FALSE,FALSE
91256,"111853_1749724462_1_4032059#1749842611#34#Active",1749842611,1749842645,34,"Active",FALSE,FALSE
91257,"111853_1749724462_1_4032059#1749842645#18#Active",1749842645,1749842663,18,"Active",FALSE,FALSE
91258,"111853_1749724462_1_4032059#1749842663#75#Sedentary",1749842663,1749842738,75,"Sedentary",FALSE,FALSE
91259,"111853_1749724462_1_4032059#1749842738#16#Sedentary",1749842738,1749842754,16,"Sedentary",FALSE,FALSE
91260,"111853_1749724462_1_4032059#1749842754#133#Sedentary",1749842754,1749842887,133,"Sedentary",FALSE,FALSE
91261,"111853_1749724462_1_4032059#1749842887#45#Sedentary",1749842887,1749842932,45,"Sedentary",FALSE,FALSE
91262,"111853_1749724462_1_4032059#1749842932#17#Sedentary",1749842932,1749842949,17,"Sedentary",FALSE,FALSE
91263,"111853_1749724462_1_4032059#1749842949#5#Sedentary",1749842949,1749842954,5,"Sedentary",FALSE,FALSE
91264,"111853_1749724462_1_4032059#1749842954#99#Sedentary",1749842954,1749843053,99,"Sedentary",FALSE,FALSE
91265,"111853_1749724462_1_4032059#1749843053#175#Sedentary",1749843053,1749843228,175,"Sedentary",FALSE,FALSE
91266,"111853_1749724462_1_4032059#1749843228#55#Sedentary",1749843228,1749843283,55,"Sedentary",FALSE,FALSE
91267,"111853_1749724462_1_4032059#1749843283#70#Sedentary",1749843283,1749843353,70,"Sedentary",FALSE,FALSE
91268,"111853_1749724462_1_4032059#1749843353#38#Active",1749843353,1749843391,38,"Active",FALSE,FALSE
91269,"111853_1749724462_1_4032059#1749843391#19#Active",1749843391,1749843410,19,"Active",FALSE,FALSE
91270,"111853_1749724462_1_4032059#1749843410#33#Sedentary",1749843410,1749843443,33,"Sedentary",FALSE,FALSE
91271,"111853_1749724462_1_4032059#1749843443#23#Active",1749843443,1749843466,23,"Active",FALSE,FALSE
91272,"111853_1749724462_1_4032059#1749843466#11#Active",1749843466,1749843477,11,"Active",FALSE,FALSE
91273,"111853_1749724462_1_4032059#1749843477#69#Sedentary",1749843477,1749843546,69,"Sedentary",FALSE,FALSE
91274,"111853_1749724462_1_4032059#1749843546#14#Sedentary",1749843546,1749843560,14,"Sedentary",FALSE,FALSE
91275,"111853_1749724462_1_4032059#1749843560#52#Sedentary",1749843560,1749843612,52,"Sedentary",FALSE,FALSE
91276,"111853_1749724462_1_4032059#1749843612#31#Sedentary",1749843612,1749843643,31,"Sedentary",FALSE,FALSE
91277,"111853_1749724462_1_4032059#1749843643#9#Sedentary",1749843643,1749843652,9,"Sedentary",FALSE,FALSE
91278,"111853_1749724462_1_4032059#1749843652#97#Sedentary",1749843652,1749843749,97,"Sedentary",FALSE,FALSE
91279,"111853_1749724462_1_4032059#1749843749#38#Sedentary",1749843749,1749843787,38,"Sedentary",FALSE,FALSE
91280,"111853_1749724462_1_4032059#1749843787#37#Sedentary",1749843787,1749843824,37,"Sedentary",FALSE,FALSE
91281,"111853_1749724462_1_4032059#1749843824#38#Sedentary",1749843824,1749843862,38,"Sedentary",FALSE,FALSE
91282,"111853_1749724462_1_4032059#1749843862#30#Sedentary",1749843862,1749843892,30,"Sedentary",FALSE,FALSE
91283,"111853_1749724462_1_4032059#1749843892#56#Sedentary",1749843892,1749843948,56,"Sedentary",FALSE,FALSE
91284,"111853_1749724462_1_4032059#1749843948#11#Sedentary",1749843948,1749843959,11,"Sedentary",FALSE,FALSE
91285,"111853_1749724462_1_4032059#1749843959#72#Sedentary",1749843959,1749844031,72,"Sedentary",FALSE,FALSE
91286,"111853_1749724462_1_4032059#1749844031#23#Sedentary",1749844031,1749844054,23,"Sedentary",FALSE,FALSE
91287,"111853_1749724462_1_4032059#1749844054#40#Sedentary",1749844054,1749844094,40,"Sedentary",FALSE,FALSE
91288,"111853_1749724462_1_4032059#1749844094#19#Sedentary",1749844094,1749844113,19,"Sedentary",FALSE,FALSE
91289,"111853_1749724462_1_4032059#1749844113#13#Sedentary",1749844113,1749844126,13,"Sedentary",FALSE,FALSE
91290,"111853_1749724462_1_4032059#1749844126#44#Sedentary",1749844126,1749844170,44,"Sedentary",FALSE,FALSE
91291,"111853_1749724462_1_4032059#1749844170#56#Sedentary",1749844170,1749844226,56,"Sedentary",FALSE,FALSE
91292,"111853_1749724462_1_4032059#1749844226#25#Sedentary",1749844226,1749844251,25,"Sedentary",FALSE,FALSE
91293,"111853_1749724462_1_4032059#1749844251#22#Sedentary",1749844251,1749844273,22,"Sedentary",FALSE,FALSE
91294,"111853_1749724462_1_4032059#1749844273#139#Sedentary",1749844273,1749844412,139,"Sedentary",FALSE,FALSE
91295,"111853_1749724462_1_4032059#1749844412#27#Sedentary",1749844412,1749844439,27,"Sedentary",FALSE,FALSE
91296,"111853_1749724462_1_4032059#1749844439#9#Sedentary",1749844439,1749844448,9,"Sedentary",FALSE,FALSE
91297,"111853_1749724462_1_4032059#1749844448#20#Sedentary",1749844448,1749844468,20,"Sedentary",FALSE,FALSE
91298,"111853_1749724462_1_4032059#1749844468#17#Sedentary",1749844468,1749844485,17,"Sedentary",FALSE,FALSE
91299,"111853_1749724462_1_4032059#1749844485#29#Sedentary",1749844485,1749844514,29,"Sedentary",FALSE,FALSE
91300,"111853_1749724462_1_4032059#1749844514#25#Sedentary",1749844514,1749844539,25,"Sedentary",FALSE,FALSE
91301,"111853_1749724462_1_4032059#1749844539#155#Sedentary",1749844539,1749844694,155,"Sedentary",FALSE,FALSE
91302,"111853_1749724462_1_4032059#1749844694#38#Active",1749844694,1749844732,38,"Active",FALSE,FALSE
91303,"111853_1749724462_1_4032059#1749844732#75#Sedentary",1749844732,1749844807,75,"Sedentary",FALSE,FALSE
91304,"111853_1749724462_1_4032059#1749844807#48#Active",1749844807,1749844855,48,"Active",FALSE,FALSE
91305,"111853_1749724462_1_4032059#1749844855#57#Sedentary",1749844855,1749844912,57,"Sedentary",FALSE,FALSE
91306,"111853_1749724462_1_4032059#1749844912#31#Sedentary",1749844912,1749844943,31,"Sedentary",FALSE,FALSE
